ID;Kname;Kstrasse;KPlz;Kort;Ktyp;Kgruppe;Kart;Latitude;Longitude
10127045;E Aktiv Markt Lajos;BERGSTR. 1;64354;REINHEIM;GROSSE VM 1500 - 4999 QM;LEH;Outlet;49.8302469;8.8361565
10230955;Rewe Regie 374;BAHNHOFSTR. 224;63263;NEU-ISENBURG;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.0528932;8.6691237
10230960;Rewe Regie 416;FRANKFURTER STR. 72;63303;DREIEICH;L E H  400 - 799 QM (SM);LEH;Outlet;50.0236953;8.6952685
10169447;Rewe Guth oHG;BAHNHOFSTR. 73-75;57334;BAD LAASPHE;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.9301259;8.4206728
10100180;Rewe Regie 611;LIENAUS ALLEE 2;25436;UETERSEN;KLEINE VM 800 - 1499 QM;LEH;Outlet;53.6827201;9.6643492
10103973;Rewe Morak GmbH;HANNOVERSCHE STR. 154;31582;NIENBURG;KLEINE VM 800 - 1499 QM;LEH;Outlet;52.623528;9.2317682
10106121;Rewe Luetge oHG;IM KLEINEN MASER 1;31195;LAMSPRINGE;KLEINE VM 800 - 1499 QM;LEH;Outlet;51.9563954;10.0024724
10107990;Rewe Oelgeschlaeger oHG;LANGE MASSE;31171;NORDSTEMMEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;52.1556272;9.7911247
10187930;Rewe Hodyra oHG;TEICHSTR. 22;52372;KREUZAU;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.7453718;6.4872327
10209689;Rewe Craemer oHG;KESSENICHER STR. 114;53879;EUSKIRCHEN;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.6673011;6.7872871
10102816;Franz Herbruegger KG;MOEHNESTR. 143;59755;ARNSBERG;SB WARENHAUS;LEH;Outlet;51.45921;7.97719
10101207;Famila 12;AM HAFEN 5-7;26169;FRIESOYTHE;GROSSE VM 1500 - 4999 QM;LEH;Outlet;53.01886;7.85507
10104081;E Neukauf Weener;NEUE FELDSTR. 4;26826;WEENER;GROSSE VM 1500 - 4999 QM;LEH;Outlet;53.1688853;7.3495679
10155676;Klaas & Kock 075;MARKTPLATZ 3;48341;ALTENBERGE;KLEINE VM 800 - 1499 QM;LEH;Outlet;52.04601;7.46965
10104570;Edeka Leipzig-Stoetteritz;HOLZHAEUSER STR. 110-112;04299;LEIPZIG;KLEINE VM 800 - 1499 QM;LEH;Outlet;51.3196796;12.4253611
10106914;SB Gebietszentrale Wurzen;HAUPTSTR. 2 A;04828;ALTENBACH;SUESSWAREN GH;Impuls;Lager / GH;51.35759;12.6822
10107096;Edeka C&C Grosshandel GmbH;ACKERSTR. 6;02977;HOYERSWERDA;CASH & CARRY;Cash&Carry;Outlet;51.4500296;14.2171978
10190052;Edeka Potrzebski;MESSEALLEE 25;04158;LEIPZIG;KLEINE VM 800 - 1499 QM;LEH;Outlet;51.3927541;12.3767757
10101593;Rewe Beinecke oHG;EISLEBENER STR. 1;99086;ERFURT;L E H  400 - 799 QM (SM);LEH;Outlet;50.9921689;11.0288948
10126893;E Center Herkules 1905;ROEDDENAUER STR. 20;35066;FRANKENBERG;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.0576135;8.7828773
10105885;Rewe Kieffer OHG;NAUMBURGER STR. 31-32;07774;CAMBURG;KLEINE VM 800 - 1499 QM;LEH;Outlet;51.0551844;11.7099541
10107094;Edeka C&C Grosshandel GmbH;JOESSNITZER STR. 21;08525;KAUSCHWITZ;CASH & CARRY;Cash&Carry;Outlet;50.53186;12.0999401
10107573;C&C Schaper  80075;OSTSTR. 53;07407;RUDOLSTADT;CASH & CARRY;Cash&Carry;Outlet;50.7238836;11.3618969
10100058;Peter Mattfeld & Sohn GmbH;LAGERSTR. 17;20357;HAMBURG;CASH & CARRY;Cash&Carry;Outlet;53.5622619;9.9686938
10101562;Rewe Regie 642;STAPELFELDER STR. 86-104;22143;HAMBURG;GROSSE VM 1500 - 4999 QM;LEH;Outlet;53.602373;10.1799524
10188540;Rewe Regie 912;LEESTER STR. 51;28844;WEYHE;KLEINE VM 800 - 1499 QM;LEH;Outlet;52.9893884;8.8159397
10145239;C&C Schaper  80723;AM FAERHAFEN;18546;SASSNITZ;CASH & CARRY;Cash&Carry;Outlet;54.4889248;13.5876418
10099864;E Aktiv Markt Lauber;HANAUER LANDSTR. 18;63571;GELNHAUSEN;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.1844901;9.1445519
10100938;E Aktiv Markt Richter;SELIGENSTAEDTER STR. 136;63073;OFFENBACH;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.08417;8.81915
10230962;Rewe Regie 450;BAHNHOFSTR. 133;63263;NEU-ISENBURG;L E H  400 - 799 QM (SM);LEH;Outlet;50.0533405;8.683414
10099648;E Nah & Gut Nelius;BAHNHOFSTRASSE;56859;BULLAY;L E H  400 - 799 QM (SM);LEH;Outlet;50.0537756;7.1336878
10099659;E Center Wittlich;ROEMERSTRASSE;54516;WITTLICH;GROSSE VM 1500 - 4999 QM;LEH;Outlet;49.9781821;6.8893992
10099664;E Aktiv Markt Neu KG;METTLACHER STR. 11;66115;SAARBRUECKEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;49.2400772;6.9417847
10207627;Hansa-SB Morgenbrodt GmbH;MUENSTERWEG 19;59494;SOEST;CASH & CARRY;Cash&Carry;Outlet;51.56863;8.12989
10107066;Epping Gastro Service;PADERBORNER STR. 33;33161;HOEVELHOF;SUESSWAREN GH;Impuls;Lager / GH;51.8168947;8.662107
10159527;Aldi GmbH & Co. KG;GILDESTR. 17;91154;ROTH;DISCOUNTER-GH;Discounter;Lager / GH;49.24915;11.11724
10099273;Franz Eberl GmbH;GAILDORFER STR. 10;74564;CRAILSHEIM;GROSSE VM 1500 - 4999 QM;LEH;Outlet;49.13411;10.06271
10101804;E Aktiv Markt Koch;ROBERT BOSCH 3;72355;SCHOEMBERG;KLEINE VM 800 - 1499 QM;LEH;Outlet;48.2061126;8.7597123
10107038;Baeko Hohenlohe Franken eG;VERRENBERGER WEG 9;74613;OEHRINGEN;LEBENSMITTEL GH;LEH;Lager / GH;49.19477;9.4896
10108656;E Aktiv Markt Koch;HEIDELBERGSTR. 21-25;72406;BISINGEN;KLEINE VM 800 - 1499 QM;LEH;Outlet;48.314044;8.9148279
10170151;E Aktiv Markt Armbruster;ALLMENDSTR. 20;77709;OBERWOLFACH;KLEINE VM 800 - 1499 QM;LEH;Outlet;48.30782;8.21915
10177554;E Aktiv Markt Lehmann;IM SPIESSACKER;77716;HASLACH;KLEINE VM 800 - 1499 QM;LEH;Outlet;48.2780883;8.0925995
10099600;E Center Niederfuellbach;CARL-BRANDT-STR. 2;96489;NIEDERFUELLBACH;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.2211282;10.9853239
10105996;Rewe Pfuetze oHG;WEISSENSTAEDTER STR. 79;95158;KIRCHENLAMITZ;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.149017;11.9419366
10145168;E Aktiv Markt Neustadt;HEUBISCHER STR. 16;96465;NEUSTADT B. COBURG;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.3259411;11.1229076
10170694;Rewe Krause oHG;MEINHARDSWINDENER STR. 2;91522;ANSBACH;GROSSE VM 1500 - 4999 QM;LEH;Outlet;49.2889821;10.5703425
10174032;Edeka Brehm;POSTWEG 1;96450;COBURG;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.2444383;10.9719356
10207878;E Aktiv Markt Baechner;FISCHHAUSWEG 6;91583;SCHILLINGSFUERST;KLEINE VM 800 - 1499 QM;LEH;Outlet;49.2839797;10.2618307
10209702;Rewe Schuepferling oHG;BAYREUTHER STR. 108;91301;FORCHHEIM;KLEINE VM 800 - 1499 QM;LEH;Outlet;49.7145182;11.0947189
10100562;Rewe Regie 381;SONNENRING 9;84032;ALTDORF;KLEINE VM 800 - 1499 QM;LEH;Outlet;48.54934;12.10204
10107553;E Aktiv Markt Honner und Stadler;BAYERWALDSTR. 22;94360;MITTERFELS;GROSSE VM 1500 - 4999 QM;LEH;Outlet;48.9796184;12.6824504
10186688;William Deprez;AMORTSTR. 4;80639;MUENCHEN;BL GARAGENLAEGER;Übrige;Lager / GH;48.1567109;11.5293838
10206189;Rewe Regie 408;KARPFHAMMER STR. 14;94086;BAD GRIESBACH;KLEINE VM 800 - 1499 QM;LEH;Outlet;48.4456365;13.199412
10209265;Rewe Mills oHG;MESSERSCHMITTRING 8;86343;KOENINGSBRUNN;L E H  400 - 799 QM (SM);LEH;Outlet;48.2555749;10.8752422
10210631;Rewe Regie 146;LUSSHEIMER STR. 2;68766;HOCKENHEIM;KLEINE VM 800 - 1499 QM;LEH;Outlet;49.3150086;8.5369616
10208010;Rewe Regie 432;ISERNHAGENER STR. 103-107;30163;HANNOVER;KLEINE VM 800 - 1499 QM;LEH;Outlet;52.3979994;9.7394951
10100076;Rewe Nies oHG;GIESSENER STR. 23;35410;HUNGEN;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.4778079;8.8891485
10104067;Rewe Schubert oHG;HERDER STR. 1;37327;LEINEFELDE;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.3742366;10.318491
10104575;Rewe Mattauch oHG;STAEDTERSWEG 1-2;37242;BAD SOODEN-ALLENDORF;KLEINE VM 800 - 1499 QM;LEH;Outlet;51.2671462;9.9708964
10186756;Rewe Gross oHG;AM RECHTEN WESERUFER 3;34385;BAD KARLSHAFEN;KLEINE VM 800 - 1499 QM;LEH;Outlet;51.6441419;9.4485154
10101216;Combi 61;AM MARKT 25;49565;BRAMSCHE;GROSSE VM 1500 - 4999 QM;LEH;Outlet;52.4084076;7.9819612
10107382;Bernhard Locke;AM LOEBAUER WASSER 2;02708;KITTLITZ;AUTOMATENBETRIEB;Impuls;Lager / GH;51.11793;14.6945101
10099392;E Center Struve;BRAMFELDER CHAUSSEE 84-86;22177;HAMBURG;GROSSE VM 1500 - 4999 QM;LEH;Outlet;53.5982028;10.0670796
10100538;Rewe Regie 220;NIENHAGENER STR. 1;29339;WATHLINGEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;52.5397722;10.1455747
10100723;Rewe Regie 575;SEGEBERGER CHAUSSEE 138;22851;NORDERSTEDT;KLEINE VM 800 - 1499 QM;LEH;Outlet;53.6845824;10.0210731
10103857;Klaus Danckert;SCHULSTR. 46;19386;KREIEN;BL GARAGENLAEGER;Übrige;Lager / GH;53.40744;12.05325
10155539;E Center Struve;SCHWERINER STRASSE;22143;HAMBURG;GROSSE VM 1500 - 4999 QM;LEH;Outlet;53.605178;10.1585576
10233710;Edeka Pahnhenrich;ALTE BROCKHAEGER STR. 28;33428;HARSEWINKEL;KLEINE VM 800 - 1499 QM;LEH;Outlet;51.96306;8.23787
10104556;Rewe Regie 073;FLORIAN-GEYER-STR. 109;12489;BERLIN;KLEINE VM 800 - 1499 QM;LEH;Outlet;52.4372676;13.544784
10107562;C&C Schaper  80044;FRITZ-REUTER-STR. 2;16928;PRITZWALK;CASH & CARRY;Cash&Carry;Outlet;53.13581;12.17269
10103397;Famila 21;RUDOLF-DIESEL-STR. 11;17389;ANKLAM;GROSSE VM 1500 - 4999 QM;LEH;Outlet;53.8390693;13.7102014
10105691;Famila 43;RAVELINSTRASSE;17389;ANKLAM;GROSSE VM 1500 - 4999 QM;LEH;Outlet;53.8571459;13.6937778
10104438;Rewe Regie 562;HANS-JUERGEN-KLINKER-STRASSE;24837;SCHLESWIG;KLEINE VM 800 - 1499 QM;LEH;Outlet;54.5313838;9.5764786
10153483;Rewe Fink oHG;BAHNHOFSTR. 2;34582;BORKEN;KLEINE VM 800 - 1499 QM;LEH;Outlet;51.05015;9.27526
10167071;Rewe Tost oHG;HERSFELDER STR. 42;36151;BURGHAUN;L E H  400 - 799 QM (SM);LEH;Outlet;50.7082055;9.7226916
10177412;Rewe Regie 050;WESTRING 42;34127;KASSEL;GROSSE VM 1500 - 4999 QM;LEH;Outlet;51.3239782;9.4997356
10189886;Kaisers 80387;POSTSTR. 43;41189;MOENCHENGLADBACH;KLEINE VM 800 - 1499 QM;LEH;Outlet;51.1319565;6.4131108
10206121;Rewe Regie 503;ROETHENBACHER STR. 21;91207;LAUF A.D. PEGNITZ;GROSSE VM 1500 - 4999 QM;LEH;Outlet;49.503022;11.2783972
10210444;E Aktiv Markt Nolte;GOERDELERSTR. 51;65197;WIESBADEN;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.0873481;8.2001522
10104382;E Center Hirschaid;INDUSTRIESTR. 19;96114;HIRSCHAID;GROSSE VM 1500 - 4999 QM;LEH;Outlet;49.8205699;11.0014502
10099590;E Aktiv Markt Piston GmbH & Co. KG;HERTZSTR. 1;76307;KARLSBAD;KLEINE VM 800 - 1499 QM;LEH;Outlet;48.9211165;8.5044282
10105150;E Aktiv Markt Haerdter;BAHNHOFSTR. 44;71409;SCHWAIKHEIM;L E H  400 - 799 QM (SM);LEH;Outlet;48.8721752;9.3528099
10159691;E Neukauf Pfullendorf;AEUSSERER MUEHLENWEG 17;88630;PFULLENDORF;KLEINE VM 800 - 1499 QM;LEH;Outlet;47.9263348;9.2452764
10163674;Gebauers E Frische Center;RAIFFEISENSTR. 22;70794;FILDERSTADT;GROSSE VM 1500 - 4999 QM;LEH;Outlet;48.6567309;9.2270812
10209607;Rewe Regie 224;MAX-SCHWEINLIN-STR. 7;79395;NEUENBURG;GROSSE VM 1500 - 4999 QM;LEH;Outlet;47.8105587;7.5693178
10118094;Globus Handelshof St. Wendel;BRUECKENSTR. 17;56112;LAHNSTEIN;SB WARENHAUS;LEH;Outlet;50.3066049;7.6050641
10107177;Paul Sefrin Suesswaren-GH;HAUPTSTR. 90;66497;CONTWIG;SUESSWAREN GH;Impuls;Lager / GH;49.24823;7.42833
10104273;E Center Kelheim;SCHAEFFLERSTR. 1;93309;KELHEIM;GROSSE VM 1500 - 4999 QM;LEH;Outlet;48.9215948;11.8839287
10191065;Rewe Regie 467;GRAFINGER STR. 27 A;81671;MUENCHEN;KLEINE VM 800 - 1499 QM;LEH;Outlet;48.1253752;11.6105415
10201548;Rewe Regie 405;SPITALHOFSTR. 94;94032;PASSAU;KLEINE VM 800 - 1499 QM;LEH;Outlet;48.5708121;13.4229721
10205869;Rewe Regie 504;SCHAEFFLERSTR. 1;85077;MANCHING;GROSSE VM 1500 - 4999 QM;LEH;Outlet;48.7128346;11.4767835
10207110;Rewe Regie 477;ERHARTINGER STR. 27;84513;TOEGING;KLEINE VM 800 - 1499 QM;LEH;Outlet;48.2592373;12.5837858
10208271;Rewe Regie 435;WEIHERER STR. 23;85276;PFAFFENHOFEN;KLEINE VM 800 - 1499 QM;LEH;Outlet;48.5332513;11.5127698
10205763;Howasped Gesellschaft fuer Wein- &;SCHORNSHEIMER CHAUSSEE 11;55286;WOERRSTADT;SONSTIGE DIREKTKUNDEN IMPULS;Impuls;Outlet;49.8404479;8.1279186
10100595;Rewe Regie 214;LICHTENBERGER STR. 51;38120;BRAUNSCHWEIG;KLEINE VM 800 - 1499 QM;LEH;Outlet;52.2404809;10.479583
10107958;Rewe Giese oHG;AM PFINGSTANGER;31832;SPRINGE;KLEINE VM 800 - 1499 QM;LEH;Outlet;52.1717422;9.6732665
10214812;Rewe Meczurat oHG;MARIA-MONTESSORI-STR. 3;30855;LANGENHAGEN;KLEINE VM 800 - 1499 QM;LEH;Outlet;52.4789558;9.7349467
10100688;Coma Verbrauchermarkt GmbH &;FROEKLINGSTR. 17;49584;FUERSTENAU;KLEINE VM 800 - 1499 QM;LEH;Outlet;52.5079082;7.670192
10208066;Fristo Getraenkemarkt GmbH;AM ROSSAUER WALD 10;09661;ROSSAU;SONSTIGE DIREKTKUNDEN IMPULS;Impuls;Outlet;50.98509;13.08062
10104642;E Center Hoechner;HOHER MARKTSTEIN;97631;BAD KOENIGSHOFEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.304644;10.4585612
10191005;Foodvertising GmbH & Co. KG;WILHELM-HOEPKEN-STR. 2-3;99310;ARNSTADT;SONSTIGE DIREKTKUNDEN IMPULS;Impuls;Outlet;50.8547362;10.963944
10159545;Aldi GmbH & Co. KG;KARLSRUHER STR. 2;68775;KETSCH;DISCOUNTER-GH;Discounter;Lager / GH;49.35769;8.53054
10099391;E Center Struve;OSTERFELDSTR. 30-40;22529;HAMBURG;GROSSE VM 1500 - 4999 QM;LEH;Outlet;53.5989508;9.9736668
10100183;Rewe Regie 675;KIELER STR. 573;22525;HAMBURG;KLEINE VM 800 - 1499 QM;LEH;Outlet;53.599286;9.9149614
10101335;Rewe Regie 614;REHRSTIEG 16-30;21147;HAMBURG;KLEINE VM 800 - 1499 QM;LEH;Outlet;53.474088;9.8757729
10103682;Edeka Struve;HEEGBARG 25;22391;HAMBURG;KLEINE VM 800 - 1499 QM;LEH;Outlet;53.6533781;10.0909686
10099843;Edeka Paschmann;GRASSHOFSTR. 139 A;46147;OBERHAUSEN;KLEINE VM 800 - 1499 QM;LEH;Outlet;51.5378908;6.7882788
10103348;Rewe Maenz oHG;BRANDENBURGSTR. 3;37293;HERLESHAUSEN;KLEINE VM 800 - 1499 QM;LEH;Outlet;51.0057003;10.1762199
10106254;Rewe Sumilo OHG;KASSELER STR. 70-74;36199;ROTENBURG A. D. FULDA;L E H  400 - 799 QM (SM);LEH;Outlet;51.0022535;9.7289086
10159549;Aldi GmbH & Co. KG;LEHMGRUBE 5;71711;MURR;DISCOUNTER-GH;Discounter;Lager / GH;48.9685475;9.2623046
10232410;Kaufland 7700-W2;OKENSTR. 74;77652;OFFENBURG;GROSSE VM 1500 - 4999 QM;LEH;Outlet;48.4814628;7.9468601
10191289;Rewe Regie 488;OHMSTR. 2-6;86415;MERING;GROSSE VM 1500 - 4999 QM;LEH;Outlet;48.2751455;10.9768755
10205318;Rewe Regie 810;AUGSBURGER STR. 12;86316;FRIEDBERG;GROSSE VM 1500 - 4999 QM;LEH;Outlet;48.3570032;10.9739571
10168539;Edeka Pensel;HOELLER STR. 4;95138;BAD STEBEN;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.3638925;11.6475941
10187656;Rewe Harbig oHG;BAYREUTHER STR. 27;92224;AMBERG;L E H  400 - 799 QM (SM);LEH;Outlet;49.4579901;11.8487302
10233735;E Aktiv Markt Massak;HOLLFELDER STR. 23;96123;LITZENDORF;KLEINE VM 800 - 1499 QM;LEH;Outlet;49.91031;10.99721
10188967;Rewe Regie 828;ALRAMSTR. 14;81371;MUENCHEN;KLEINE VM 800 - 1499 QM;LEH;Outlet;48.1212317;11.5462485
10190417;Rewe Regie 550;DR.-HANS-KAMPFINGER-STRASSE;94032;PASSAU;KLEINE VM 800 - 1499 QM;LEH;Outlet;48.5716398;13.4545264
10192843;Rewe Regie 362;PASSAUER STR. 29;94474;VILSHOFEN;L E H  400 - 799 QM (SM);LEH;Outlet;48.6309668;13.194007
10207301;Rewe Regie 433;WEGSCHEIDER STR. 17;94107;UNTERGRIESBACH;KLEINE VM 800 - 1499 QM;LEH;Outlet;48.5744742;13.6800846
10215052;Rewe Regie 533;POETTMESSER STR. 10;86529;SCHROBENHAUSEN;KLEINE VM 800 - 1499 QM;LEH;Outlet;48.5639491;11.255421
10101711;Rewe Regie 256;GAMMERTINGER STR. 33;88499;RIEDLINGEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;48.1548729;9.4682669
10108260;E Aktiv Markt Schoenauer;NIEDERWIESENSTR. 27;78050;VILLINGEN-SCHWENNINGEN;KLEINE VM 800 - 1499 QM;LEH;Outlet;48.0461063;8.4642646
10233808;Presse-Grosso Kossmann &;HALSKESTR. 10;72766;REUTLINGEN;SONSTIGE DIREKTKUNDEN IMPULS;Impuls;Outlet;48.51016;9.22485
10154833;E Center Struve;GASSTR. 4;22761;HAMBURG;GROSSE VM 1500 - 4999 QM;LEH;Outlet;53.5620205;9.915641
10103815;Paul Weiss;IN MERLICH 1;54662;SPEICHER;BL GARAGENLAEGER;Übrige;Lager / GH;49.93068;6.63832
10106618;Retif-Floristik GmbH;BERGRAT-VOIGT-STR. 7;99087;ERFURT;GV FACHGROSSHANDEL;LEH;Lager / GH;51.033017;11.0427969
10139493;Globus Handelshof St. Wendel;NORDSTR. 1;04416;MARKKLEEBERG;SB WARENHAUS;LEH;Outlet;51.2840492;12.4284325
10101414;Rewe Regie 694;RIESSTR. 78;27721;RITTERHUDE;KLEINE VM 800 - 1499 QM;LEH;Outlet;53.1834607;8.7561899
10106134;Sky Markt 350;LANDKIRCHENER WEG 2;23769;BURG AUF FEHMARN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;54.4409561;11.1876755
10101237;Rewe Stockhausen oHG;NEUENHAUSPLATZ 74;40699;ERKRATH;KLEINE VM 800 - 1499 QM;LEH;Outlet;51.2005077;6.9123983
10153590;Rewe Becker oHG;HAUPTSTR. 65-70;13127;BERLIN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;52.6044453;13.4325489
10106917;Spedition Goebel GmbH;HAUPTSTR. 3-9;56575;WEISSENTHURM;SUESSWAREN GH;Impuls;Lager / GH;50.4108;7.4678601
10099730;Sky Markt 317;MARRENSDAMM 7;24944;FLENSBURG;KLEINE VM 800 - 1499 QM;LEH;Outlet;54.8161281;9.4741282
10107048;VLG c-Gro C & C Grosshandel GmbH;METTERNICHSTR. 48;54292;TRIER;CASH & CARRY;Cash&Carry;Outlet;49.77245;6.68061
10108534;J. Mettler GmbH & Co. KG;INDUSTRIESTR. 7 B;54497;MORBACH;SUESSWAREN GH;Impuls;Lager / GH;49.81219;7.1343
10102322;Prohoga Ortenau GmbH & Co. KG;INDUSTRIESTR. 11;77749;HOHBERG;CASH & CARRY;Cash&Carry;Outlet;48.443379;7.9324959
10100277;Kaufland 2390-W2;AUF DER SONNENWIESE;78713;SCHRAMBERG;GROSSE VM 1500 - 4999 QM;LEH;Outlet;48.2341583;8.4374662
10230867;Rewe Regie 281;ZOLLTAFEL 4;78224;SINGEN;L E H  400 - 799 QM (SM);LEH;Outlet;47.7446518;8.8502769
10191286;Rewe Regie 489;NOERDLICHE GRUENAUER STR. 4;86633;NEUBURG A.D. DONAU;GROSSE VM 1500 - 4999 QM;LEH;Outlet;48.7384126;11.2132975
10201515;Rewe Regie 553;UNGERER STR. 19;80802;MUENCHEN;L E H  400 - 799 QM (SM);LEH;Outlet;48.1656995;11.587988
10205877;Rewe Regie 495;HAUSNSTETTER STR. 239-241;86179;AUGSBURG;KLEINE VM 800 - 1499 QM;LEH;Outlet;48.3188225;10.9093024
10206122;Rewe Regie 412;KIRCHWEG 1;94081;FUERSTENZELL;KLEINE VM 800 - 1499 QM;LEH;Outlet;48.5234117;13.3188661
10207026;Rewe Regie 402;TROSTBERGER STR. 35;84503;ALTOETTING;KLEINE VM 800 - 1499 QM;LEH;Outlet;48.2209769;12.6735137
10233768;Rewe Regie 692;AM STUTENANGER 2;85764;OBERSCHLEISSHEIM;L E H  400 - 799 QM (SM);LEH;Outlet;48.2557341;11.5531179
10201673;Rewe Berkefeld OHG;SCHEFFELSTR. 46;08066;ZWICKAU;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.7354699;12.5075059
10108421;E Center Frankfurt (Oder);AM HEDWIGSBERG 4;15232;FRANKFURT (ODER);GROSSE VM 1500 - 4999 QM;LEH;Outlet;52.328869;14.538749
10232279;Rewe Regie 067;HAVEMANNSTR. 12 A;12689;BERLIN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;52.5688367;13.568572
10167257;Rewe Waltrapp oHG;KREUZSTR. 41;97526;SENNFELD;KLEINE VM 800 - 1499 QM;LEH;Outlet;50.0354311;10.2574829
10101628;Rewe Nahkauf Meissner;STOLLBERGER STR. 6;04349;LEIPZIG;KLEINE VM 800 - 1499 QM;LEH;Outlet;51.3784644;12.4324021
10100577;Rewe Flemke oHG;EILBERGWEG 10;22927;GROSSHANSDORF;L E H  400 - 799 QM (SM);LEH;Outlet;53.6618447;10.284611
10105110;Rewe Regie 691;AM SCHMIEDEBERG;28832;ACHIM;GROSSE VM 1500 - 4999 QM;LEH;Outlet;53.0114498;9.0347386
10105694;E Center Walle;WALLER HEERSTR. 109;28219;BREMEN;SB WARENHAUS;LEH;Outlet;53.1012092;8.7863836
10100533;Rewe Regie 050;RATHAUSPLATZ 20;67059;LUDWIGSHAFEN;KLEINE VM 800 - 1499 QM;LEH;Outlet;49.4850651;8.4432755
10233736;Rewe Regie 232;OPPAUER STR. 129;67069;LUDWIGSHAFEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;49.5345626;8.3894277
10100438;Schneidermarkt KG;MERANIERRING 2;95445;BAYREUTH;L E H  400 - 799 QM (SM);LEH;Outlet;49.9469007;11.5466313
10107828;Rewe Roeher oHG;DONNDORFERIN 2;95488;ECKERSDORF;KLEINE VM 800 - 1499 QM;LEH;Outlet;49.9349572;11.5180942
10106906;Alebrand Getraenke GmbH;RAMSENER STR. 12;67304;EISENBERG;AUTOMATENBETRIEB;Impuls;Lager / GH;49.54821;8.04066
10106911;Schwannberger GmbH Gastro Service;SCHULSTR. 18;94239;RUHMANNSFELDEN;SUESSWAREN GH;Impuls;Lager / GH;48.9815453;12.9841464
10209636;Rewe Schwarz oHG;AUGSBURGER STR. 57;86899;LANDSBERG AM LECH;KLEINE VM 800 - 1499 QM;LEH;Outlet;48.0631992;10.8649767
10100219;Rewe Regie 928;MAX-PLANCK-STR. 1;27283;VERDEN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;52.9140796;9.2535642
10101343;Rewe Regie 538;HERMANN-RITTER-STRASSE;28197;BREMEN;KLEINE VM 800 - 1499 QM;LEH;Outlet;53.0776832;8.7729073
10103001;Rewe Regie 757;RATZEBURGER CHAUSSEE 2;19205;GADEBUSCH;GROSSE VM 1500 - 4999 QM;LEH;Outlet;53.6964135;11.1029096
10165041;Rewe Regie 772;MECKLENBURGSTR. 42;19053;SCHWERIN;KLEINE VM 800 - 1499 QM;LEH;Outlet;53.626349;11.4120323
10230745;Rewe Hoene oHG;SOLTAUER STR. 35 A;29683;BAD FALLINGBOSTEL;KLEINE VM 800 - 1499 QM;LEH;Outlet;52.8729059;9.6998974
10101623;Rewe Richter oHG;TAROSTR. 2;04103;LEIPZIG;KLEINE VM 800 - 1499 QM;LEH;Outlet;51.3257865;12.3868175
10102857;Edeka Geithain;PENIGER STR. 1-3;04643;GEITHAIN;KLEINE VM 800 - 1499 QM;LEH;Outlet;51.050721;12.7090963
10108562;Gebrueder Flach GmbH;KASSELER STR. 1;34621;FRIELENDORF;SUESSWAREN GH;Impuls;Lager / GH;50.9403272;9.2772956
10186137;Rewe Ahmer oHG;SALZBORNER WEG 2;34474;DIEMELSTADT;KLEINE VM 800 - 1499 QM;LEH;Outlet;51.48432;9.00681
10108121;Pott FoodService GmbH & Co. KG;GELSENKIRCHENER STR. 17-21;28199;BREMEN;GV FACHGROSSHANDEL;LEH;Lager / GH;53.058503;8.7740526
10106990;Hochwald C&C GmbH & Co. KG;BAHNHOFSTR. 25;66687;WADERN;CASH & CARRY;Cash&Carry;Outlet;49.5325873;6.8951579
10099263;Rewe Hartmann oHG;HAMSTERWEG 5;54550;DAUN;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.1918245;6.8040585
10106253;Rewe Troelenberg oHG;NEUENSEER STR. 70;96247;MICHELAU;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.1709331;11.1196742
10100983;Rewe Regie 021;AM LANGEN STEG 2;63667;NIDDA;GROSSE VM 1500 - 4999 QM;LEH;Outlet;50.4099679;9.0100817
10107530;CASE Catering & Service GmbH;MOOSWIESEN 11;88214;RAVENSBURG;AUTOMATENBETRIEB;Impuls;Lager / GH;47.7518741;9.5944464
